text	label_x	label_y	_merge
No refund showing in my statement.	Refund_not_showing_up		left_only
I'm not in the UK, can I still get a card?	country_support		left_only
Exchange fee help?	exchange_charge		left_only
There is a card payment I do not recognise.	card_payment_not_recognised		left_only
Is there a fee to make a transfer?	top_up_by_bank_transfer_charge		left_only
I want to get a Visa	visa_or_mastercard		left_only
When I top up what are the amoutn limits.	top_up_limits		left_only
Is there an age limit to when my child can use these services?	age_limit		left_only
I need a new PIN number.	pin_blocked		left_only
when will i receive a US transfer	transfer_timing		left_only
what I need to verify my account	why_verify_identity		left_only
Hi, would you please activate my card?	activate_my_card		left_only
Can you cancel my purchase?	request_refund		left_only
How can I top up with cash?	top_up_by_cash_or_cheque		left_only
When I was transferring money I was charged extra why?	transfer_fee_charged		left_only
My exchange went wrong. I swapped Russian Ruble for UK pounds and was charged too much.	card_payment_wrong_exchange_rate		left_only
Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?	card_payment_not_recognised		left_only
Why is the exchange rate for my payment incorrect?	card_payment_wrong_exchange_rate		left_only
Why are my transfers being declined? It normally works but now it's declining my card. I've tried it a few times but it's still not working.	declined_transfer		left_only
can other people use the app to add money to my account	topping_up_by_card		left_only
Do I have to pay for topping up by transfer?	top_up_by_bank_transfer_charge		left_only
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me	Refund_not_showing_up		left_only
What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!	declined_cash_withdrawal		left_only
What is the process for activating my new card?	activate_my_card		left_only
I got my American Express in Apple Bay but top up is not working	apple_pay_or_google_pay		left_only
I wanted to buy something online yesterday, but I could not because the card got declined on the day of and the following day. What is wrong with the card?	declined_transfer		left_only
Why isn't my cash deposit showing up in my account?	balance_not_updated_after_cheque_or_cash_deposit		left_only
What do I do for the identity check?	verify_my_identity		left_only
A withdraw I tried to make at the ATM was declined I don't know why.	declined_cash_withdrawal		left_only
How much can I withdrawal in one month without incurring fees?	cash_withdrawal_charge		left_only
My top-up has not posted.	pending_top_up		left_only
Can I change my PIN without being physically present?	change_pin		left_only
What do I do if there is an electronic debit that is not correct?	direct_debit_payment_not_recognised		left_only
What is the top up code for?	verify_top_up		left_only
I've tried using my contactless in several locations today and it's not working anywhere. It seemed fine before. How do I get it to work again?	contactless_not_working		left_only
My friend deposited $100 into my account, but it is not showing up!	balance_not_updated_after_cheque_or_cash_deposit		left_only
I tired but an unable to activate my card.	activate_my_card		left_only
I need to order a new card, can you please direct me to the virtual cards?	getting_virtual_card		left_only
A percentage fee was charged to my withdrawal.	cash_withdrawal_charge		left_only
The exchange rate is incorrect on an item I recently purchased in a foreign country.	card_payment_wrong_exchange_rate		left_only
I read about the auto-top up function, but can't find it in the app.	automatic_top_up		left_only
what is the cost for exchanging currencies?	exchange_charge		left_only
What kind of charges should I expect to exchange currencies?	exchange_charge		left_only
I tried to buy something and it was declined and my transfers keep getting declined, Why?	declined_transfer		left_only
I just had a look at my statement. Why have I been changed for using the ATM?	cash_withdrawal_charge		left_only
As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.	Refund_not_showing_up		left_only
May I get one of your cards?  I live in the EU.	country_support		left_only
Will I receive all the money sent to my account by SEPA transfer?	top_up_by_bank_transfer_charge		left_only
I tried the wrong PIN too many times.	pin_blocked		left_only
My account is showing a double charge.	transaction_charged_twice		left_only
Tell me about the limit for top ups.	top_up_limits		left_only
Help me please, My Apple Pay American Express top up does not work.	apple_pay_or_google_pay		left_only
Can you tell me how long it takes for a new card to come?	card_delivery_estimate		left_only
I deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet.  It's been a day already!	balance_not_updated_after_cheque_or_cash_deposit		left_only
I need to edit the personal details section of my account	edit_personal_details		left_only
I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?	pending_transfer		left_only
How do I know what my account is set to, I am paid in GBP?	receiving_money		left_only
My PIN seems to be blocked, help me access it?	pin_blocked		left_only
Account topping up bank transfers to my account assistance please?	transfer_into_account		left_only
